case_id,track_id,frame_id,timestamp_ms,agent_type,track_to_predict,interesting_agent,x1,y1,psi_rad1,x2,y2,psi_rad2,x3,y3,psi_rad3,x4,y4,psi_rad4,x5,y5,psi_rad5,x6,y6,psi_rad6
1.0,1,40,4000,car,1.0,0.0,1085.0856040435576,960.5477244891842,7.803628155450738,1074.243652539492,945.1597382260454,-6.196402643410977,1079.4619418396762,949.367131290966,-12.70191889481525,1067.1237485729066,973.6042959476384,-14.586190306871075,1071.0515780379121,965.9348110540192,-15.201225789850747,1065.6801616945606,967.6036775045344,2.2304066537387293
1.0,3,11,1100,car,1.0,0.0,1052.9200480070142,962.3601905238834,-7.703797132750223,1058.878012617601,948.8560389186373,-3.0110790074255718,1057.5458553608955,973.0038270501155,13.594006744998294,1036.9634369551181,958.1793018413399,-0.2291131660407224,1046.3280596629918,956.9623107054157,-9.862622976222108,1054.4268552666006,974.9032404854082,-2.8244821117905765
1.0,3,12,1200,car,1.0,0.0,1045.958476649385,958.9962806388193,4.882019879416966,1052.268829906494,949.9724391786275,16.08591318676469,1047.060997744623,955.842863260947,-7.6092207595951535,1042.650402405349,947.8535320345648,-8.771592890702328,1046.0707382288042,959.8240188080368,10.157966640292823,1034.7011238692492,947.0023819679152,3.193360403821943
1.0,3,13,1300,car,1.0,0.0,1048.9116233769855,974.2715991544517,-6.426931975975048,1043.2183435320003,966.3148067798439,-10.251596099692046,1060.0616924373455,952.1809776132762,7.5447675610120655,1038.8414074050763,969.5286657709881,-7.6952799668903005,1040.2969180660127,946.1115418271346,3.184044911506497,1050.036189065445,956.7494015344354,6.752241683106153
1.0,3,14,1400,car,1.0,0.0,1043.8354138547938,968.7719601958617,15.460594789732614,1047.654948939369,973.2505334199116,-11.197209986233382,1032.9218928135992,966.8904881459304,-5.690886708683901,1055.360102285883,964.2264068028536,5.136675747637203,1044.193273085972,959.6885692307172,16.508742830162717,1052.7586520057296,946.9607559250317,6.3800954946285495
1.0,3,15,1500,car,1.0,0.0,1056.6685230984024,946.929586886278,-4.735785210308094,1049.2260284528213,955.9228317647106,8.907304398620312,1039.6629706112687,951.9698840410762,-5.3581502838577775,1031.329225132711,955.5884813577075,10.487226356942372,1037.9717857532783,947.6612874624966,13.386542310061419,1039.5475898944728,961.4612221218737,7.494900387159473
1.0,3,16,1600,car,1.0,0.0,1045.6472339557774,951.1063884074496,16.01264444170586,1039.6258436179016,947.0582291413552,6.6681565369700895,1049.1201205774069,957.0768043890874,11.676967335406014,1057.8058022344678,968.2322167714581,-10.98583050384447,1042.4494791204827,961.1830773485817,17.33978315163375,1039.006585350059,966.7278220985248,-6.379044949786172
1.0,3,17,1700,car,1.0,0.0,1036.0376559754652,962.5857143117348,8.398106613722803,1054.4619661182187,972.4969202404526,11.628641958216747,1042.0394040864426,953.6457186995393,4.545948963787617,1037.5486546328534,973.548060697868,11.27518144399767,1043.148448408294,973.3231594466776,-3.4689503854818122,1031.743797045793,967.0082384858554,-2.403541558632086
1.0,3,18,1800,car,1.0,0.0,1046.3744158130355,968.2204907872815,-6.943796142677002,1032.981349003701,958.1600507900146,9.909253696773883,1042.436373438954,969.896248873702,7.3883209219499495,1051.916818115537,953.2860567116908,1.9325253918795604,1040.997359446873,960.5476625584324,13.587093078405891,1042.5217228808601,964.8106925695309,-6.271852645373787
1.0,3,19,1900,car,1.0,0.0,1031.812141323491,950.260720174481,14.41559136015489,1043.2820533401991,964.6581502189355,1.909667335512919,1044.0474813208712,973.6436149158117,-5.289131199256479,1043.9944413855426,950.4479718080931,-5.243307058183161,1027.7267085083217,955.1574369212085,-9.75369070700186,1048.9487942992578,964.8811518687379,-10.44420516743701
1.0,3,20,2000,car,1.0,0.0,1048.0082092683208,963.6732693983379,-5.754698208912638,1046.3167395964795,955.9213262378037,12.804096130343886,1049.7836170655694,963.3815801199461,-1.3347888191516066,1045.8097514425103,952.5370671347742,2.9361757556509733,1047.7674206667693,957.1525264375794,6.775270230876913,1030.3646614400684,954.4075445085135,-4.711867426782759
1.0,3,21,2100,car,1.0,0.0,1034.4045644146897,961.2315828696696,3.2462542151091953,1033.6761009718614,948.9375709177166,-3.902175467694144,1055.2075212040731,953.525355940431,1.9104980879652982,1035.0590143062313,973.5860297614639,3.473157483341757,1033.7057994597703,967.2961728983805,13.488792424791376,1051.6891526555082,946.7637569656473,-10.92689168008785
1.0,3,22,2200,car,1.0,0.0,1044.8454117223102,955.2961022208923,12.96172333238887,1025.2618519945684,972.5321875601544,13.299953356298703,1038.5953831409338,957.3007496322298,4.2205295663007565,1046.300531181766,964.9503209132785,6.048574483381175,1044.5915782889897,958.814389040755,-5.113464796718462,1043.7508421949603,970.6454761592148,-7.640932056703226
1.0,3,23,2300,car,1.0,0.0,1029.583342395947,969.7606238341673,8.841331012562959,1046.855384929218,947.5774628891086,-1.253081428584228,1051.5315804995814,967.8102556241829,1.8666161736094167,1029.1838539301218,970.8217925283325,15.61792065298758,1048.8394809104693,959.2466191821986,3.978544306891061,1027.7611133154614,962.4488385968433,11.723671036862784
1.0,3,24,2400,car,1.0,0.0,1040.1438853500074,968.6924476605711,-1.7727941035914898,1046.6312710600625,950.5528204845652,-9.41220569069916,1045.7856098226164,952.4710743410743,-5.390591522087112,1035.322361094815,973.9196314505675,12.421057690303453,1031.3383232651418,950.8418625051237,-1.572023119933751,1044.214187331933,948.9039702063819,-7.58297540563899
1.0,3,25,2500,car,1.0,0.0,1023.8826941606363,966.8476505419892,-9.208088435928026,1030.3498025760132,948.2583618967316,3.458707904323321,1051.6110374885536,969.1509519815795,-2.5801332867753994,1028.1888293163315,954.1915897847791,-1.0784649578489751,1027.1433559449617,949.321878565791,14.341710431391345,1040.6805973036423,969.1732892788898,10.58455384016738
1.0,3,26,2600,car,1.0,0.0,1041.3164470711502,969.8297724522433,-9.243527783222298,1049.1045581750698,963.9867542550166,12.246327529426448,1036.7154913031995,963.3324909596586,-4.204634598576925,1039.829679200066,953.9415391745739,7.5144885474327054,1026.7872368055328,957.8779100254092,-4.451536908107661,1029.4044281476365,958.098111040497,6.264179660729798
1.0,3,27,2700,car,1.0,0.0,1031.72852335619,958.2898244720147,-10.859937480848977,1027.673341687847,949.3081096220661,-3.087238671736412,1028.092242646777,947.099218250831,-9.067907274038825,1050.6927071587158,955.3852279225504,17.4352989714823,1048.0064352079237,956.7405482754632,5.409455987332478,1029.2879200994648,971.3669811290595,-10.188705113843914
1.0,3,28,2800,car,1.0,0.0,1030.6718781980903,962.3514024124245,3.132630769669726,1046.848397918015,971.2246226132254,4.051245199784441,1032.3067541475625,971.5565305036915,-2.4142289066792646,1027.144042072523,956.177701432132,-5.904362441596794,1046.1304019908878,951.5045398329664,-10.959154255784119,1043.660686354045,963.7507861478662,-9.860815436317642
1.0,3,29,2900,car,1.0,0.0,1033.6610023050716,952.6938722601567,0.01140254837093746,1021.4184307035888,947.7764873348458,15.213734196300187,1048.4611817476045,960.9728571427257,-8.678672099711367,1038.6249031785019,949.1312222895878,-0.5487303441995364,1042.0582607862916,963.1991612448064,-7.609110917767025,1022.1241057550056,955.3433359225243,-3.870677633961388
1.0,3,30,3000,car,1.0,0.0,1042.8294048219957,948.7138296906842,13.030734617799567,1046.9081506067682,975.2523745850485,11.599060173666171,1021.4137260195708,958.0127900890711,-9.700577297125253,1021.1007055206119,963.9324646246735,-5.139808760600808,1034.6859749729488,963.4664975223377,4.46436078233452,1035.473836442269,955.5216442497513,5.1277749128753705
1.0,3,31,3100,car,1.0,0.0,1044.9404940465977,950.4386334918311,-2.204332355005839,1035.3762086904733,953.8192806426164,-5.667953103730953,1022.2864434928655,962.2227590865594,17.56352813571859,1045.4204973758801,968.1186118798558,-9.12453858619981,1022.6336973305584,966.9263468303097,-1.3336565012722215,1044.4988362965655,958.8648038519318,4.746053230590009
1.0,3,32,3200,car,1.0,0.0,1026.3028545911434,949.3812130758973,15.672883880119091,1039.5260166814896,947.0767528364936,-8.147633174494924,1028.8357317071004,960.2359604991514,17.68821435219251,1022.0052778822999,962.684628740563,17.797516575952393,1037.2048176919411,972.3453359584099,-10.854581567247067,1040.610133709049,962.6835993071708,-2.6039717722338684
1.0,3,33,3300,car,1.0,0.0,1019.6315514786731,957.0504871306086,17.316355133615694,1021.3879404002901,962.2722702841662,9.278793943332833,1019.64441958287,976.2898378199507,-1.15745804174301,1020.4512123295145,967.4822568165782,0.5773861904661812,1038.1959990344233,947.1823484394545,13.553985505880519,1019.7969101370192,970.8958238366447,-11.275653214520293
1.0,3,34,3400,car,1.0,0.0,1021.1932995443133,965.8003555393911,17.9467567465407,1032.451974862568,953.1096033002174,-9.027105314428994,1039.0158717663735,947.088498114236,11.713030639867913,1027.8915486339004,970.272592573946,8.497833026563338,1027.5939678849363,962.1662001348161,9.73559280535095,1047.225175331344,961.1671596542561,17.602007284602266
1.0,3,35,3500,car,1.0,0.0,1023.6909220093393,957.594695846793,0.7996735101080894,1017.4818869060748,961.2305029767336,-3.7669974456087996,1018.8566549331146,964.4116154998476,-2.941209205605425,1026.9085623297105,976.4146865747082,-4.050823811500856,1045.276435449168,963.8090381368122,-5.703157652838872,1019.302119145017,953.0684094494585,8.373530538405625
1.0,3,36,3600,car,1.0,0.0,1041.9605820449965,960.6397155296987,-5.97236830319922,1019.3541268863678,954.9316456793989,15.957436163836297,1025.2437865411507,950.0399559952355,-1.9625775408472226,1016.6308873181194,953.6081081791882,10.579686438775424,1042.8201018330174,970.5357156423139,17.365142846034402,1024.8796598159345,962.8062880910461,6.1054504045814735
1.0,3,37,3700,car,1.0,0.0,1045.65694021336,962.161507311605,-0.9915239124070112,1016.2105446321021,961.0153450394578,-4.485503502239045,1037.6414944630994,966.9231767266433,-7.244311693343224,1031.3080167856476,962.0189843639806,-3.1818951951661507,1026.238344798658,952.3948800244177,-6.28387765648719,1035.3487520454732,975.5809858595857,-9.696182693790881
1.0,3,38,3800,car,1.0,0.0,1034.0944323226317,949.8928637187674,1.3613375501502274,1033.0291870813435,966.909545983139,4.01437637289771,1017.7721080277869,963.3740772260211,2.822297612180429,1021.4973231557901,970.1610180918116,1.5437084439741708,1027.3625961171178,951.1535652107598,16.46125965523196,1025.144198988044,973.9553368595026,12.700193211910435
1.0,3,39,3900,car,1.0,0.0,1034.6967967021478,977.2095569743069,17.69938289663249,1022.0956287849377,962.904650074222,-9.237528849291632,1029.6109076784294,958.510191029425,17.22600686961848,1044.6580901218485,974.54624284634,16.329849441083518,1039.3322035400688,963.1703751372681,16.187480329834113,1035.2338235600814,950.491800882938,8.936669925316078
1.0,3,40,4000,car,1.0,0.0,1041.334680589539,958.5288394182733,-10.885328537444085,1014.5762304694739,957.9672399745987,-11.318606569418815,1044.2017717671074,977.4037837089528,15.819833262538147,1029.006166465563,973.9534922282612,8.919639559998746,1038.5196481382645,957.2792836265112,-11.142395812061494,1030.2401392066408,968.3625962698741,-1.7212306815119431
1.0,5,11,1100,car,1.0,0.0,1050.864266061008,973.441421352541,9.870193193652995,1059.916856753851,946.2151910820271,-0.08306962634775594,1056.8893126546448,959.5679393643726,-2.237270695136324,1059.187082345856,945.4534612803525,-10.977360322787568,1048.2441314370938,946.3251113191469,-2.829563406062693,1056.450771890139,950.2397760521927,18.070531324378784
1.0,5,12,1200,car,1.0,0.0,1069.4738841514652,972.5756072500169,-9.719316951314603,1049.7954970057406,947.5830508912914,16.225154313726218,1073.6844126528704,948.1402589720819,11.427257426892325,1047.3450234210004,962.0386865342904,5.749980497889861,1048.477282335837,962.1300273296505,8.411313535467933,1063.6679031971703,959.9831227397201,-1.0542111003267207
1.0,5,13,1300,car,1.0,0.0,1049.7208381628686,960.8677029647808,14.862415566167282,1046.1763880414148,956.2724393622244,11.22716485938907,1048.0859215944215,945.6180424947249,-5.397422632952238,1054.428923587943,951.3334144272228,-0.7247430606778194,1060.5937126167619,961.1204513717595,-9.659147505084889,1061.9664264687228,961.7479189495573,-1.7337405912736665
1.0,5,14,1400,car,1.0,0.0,1056.1026061956368,944.3920286243001,-2.6717697488504197,1072.1112362074914,964.8400304284522,7.236940534852771,1044.1213257557197,962.8397026267957,2.94918308010874,1050.5595589803895,964.6516813486709,-0.8780498890519977,1049.8287257902793,951.0647398355691,-4.561606604021595,1068.4881815108859,964.5852801507147,-4.21422681198837
1.0,5,15,1500,car,1.0,0.0,1071.5136443934477,969.6154884617785,-9.00825854955568,1065.2757378354763,967.4536971339963,12.316546611563336,1065.3454289718436,969.0791086000576,8.466397189893371,1056.122162316361,973.787704520828,1.430212174186122,1049.8167101582526,964.6104087586505,11.109068604627872,1070.6440696686616,968.4695591791882,-8.200705029301337
1.0,5,16,1600,car,1.0,0.0,1070.6411734822707,949.5401798899967,5.895567566248045,1050.2176923985119,971.4671628978718,2.837597332389657,1059.6998340661687,962.112726176057,16.821974814639365,1061.932404750471,968.8182027030883,3.1688167918450256,1071.282193691603,956.0988237802843,3.1343945244233398,1058.709974029663,970.1738589708801,-7.695453971317767
1.0,5,17,1700,car,1.0,0.0,1048.5565646430505,949.4681405703515,13.44525067461342,1057.9542371167352,952.4929967006633,4.817527025020896,1047.9545427198111,947.0429083373275,7.872480524116677,1044.0486409286364,953.0188819650293,13.473282800764446,1069.2724102522425,972.8849522836279,-3.758581466486311,1068.9152120996375,966.275591282174,5.832888872685613
1.0,5,18,1800,car,1.0,0.0,1056.7697850010918,956.5562931013822,7.443146495761612,1054.2260525231634,961.2795015608615,5.310630929137146,1046.7597694504586,954.5983445375851,9.703745233363959,1056.4013281148302,957.4138620196074,9.801260440769665,1060.9871083673982,954.0433503589901,6.264172039705654,1056.7937179317044,944.5336132094694,-11.610675744058971
1.0,5,19,1900,car,1.0,0.0,1048.263378048882,945.8159945097665,-10.441062148087981,1056.81781698765,972.7904100577858,7.6913313237843095,1050.9674058586213,955.9708016818337,-7.838042604808612,1069.1237506678094,956.8858315189972,-1.31287227614505,1047.7239155337522,969.8656020796356,5.837653015246675,1049.3407594926189,969.524690746435,-6.515259878414543
1.0,5,20,2000,car,1.0,0.0,1049.1331827115152,948.3965583234897,1.0241556005981964,1069.0213069923211,959.8675798760306,15.792814097105488,1045.498224992409,955.0574216854,-2.164312985464883,1043.3737376933466,961.354375359399,-2.8693948720926867,1045.0944516530346,965.5958231760186,-11.395515322166439,1052.512101778224,945.6168250994176,7.44513031066749
1.0,5,21,2100,car,1.0,0.0,1047.2831990599761,950.7104558418197,13.981694463029047,1062.7331320840474,953.2730181845217,12.809154810018608,1044.2035047389563,953.8572760737784,8.614709063667895,1058.2965703678951,946.2426718551004,-0.36001059255192036,1047.9846599259713,956.1653771577992,10.272853829723115,1053.4732008347446,965.6853719602068,-4.993262826164075
1.0,5,22,2200,car,1.0,0.0,1064.167858092864,953.1242679579823,3.875883830213788,1040.6820127819253,956.4298045076031,5.221256636655994,1053.322615358993,945.2418147787981,-4.466057382575762,1068.0598712404783,958.9734734750264,10.49713661427581,1042.017327948689,974.0432037464018,4.056407227765835,1052.1500725782385,957.0834878483902,3.9515377646984615
1.0,5,23,2300,car,1.0,0.0,1061.9216713193402,949.9909399946479,15.993153837586014,1058.637080723666,954.7950874805907,15.36173495013266,1040.189524034701,952.8040063280039,-9.328157066241953,1043.5393649530736,944.9910319243787,-8.699461669625844,1067.5313150497655,947.2804974338949,-6.295288168424633,1067.4444660144397,968.0700881039558,-1.8690579678554267
1.0,5,24,2400,car,1.0,0.0,1066.3980564610818,961.3343050713486,-1.33047486547843,1050.4663482873627,970.3985863752471,14.971105389584931,1064.8058384478159,949.750311925879,7.654205080052727,1056.6755569787917,969.8853344311049,-8.732922318647603,1066.4266507925336,963.8219874118283,-6.7757797679756,1066.8105853834404,951.8378253447698,-7.887644411674418
1.0,5,25,2500,car,1.0,0.0,1066.4204822657903,967.7330134699879,9.715997005493552,1056.2267134321821,948.2903296804417,-6.617470256692868,1051.0856336740849,970.5727618988682,17.531229456539016,1057.4137385407887,964.3795073359557,4.927370291718199,1045.0118319491842,964.9908913287198,-10.194025298130548,1064.2082632293912,969.7592295763206,7.2002890600488145
1.0,5,26,2600,car,1.0,0.0,1040.0119679725105,944.9129336577697,-3.3902650000665524,1038.0170198433846,969.3315516553091,16.13185317280242,1057.678982421302,950.0403719407036,-6.773468498732354,1059.265653326176,946.3025323520668,16.347895233396702,1051.2759369603207,964.980998118736,7.4423654420006,1055.8261942473944,947.3213134640118,7.096096985094185
1.0,5,27,2700,car,1.0,0.0,1037.4603485419707,949.847075869772,17.51837620047031,1058.8211766834556,962.2721135550222,13.584303378982295,1046.7347595108326,970.4251560204243,-1.0620304908092297,1038.549255839186,954.6879950573467,-9.42865426802527,1045.5538657945274,947.1783402362506,13.649127991166154,1045.0616953518665,955.4664748793468,10.618546329017096
1.0,5,28,2800,car,1.0,0.0,1051.0340782792177,945.3636452527815,-5.25105353918844,1061.971329105432,949.5642592028028,-3.629022625769014,1042.4034724725102,966.4481301559792,-8.229417012786422,1060.4624835898724,945.8255453017653,0.6764567414405787,1051.1890706420963,964.8529136492111,0.09430166223747039,1038.8256070472455,968.1174229743747,-1.12500752539875
1.0,5,29,2900,car,1.0,0.0,1062.0528311856817,958.826961838092,0.827813584553986,1048.9084913973074,950.0574537411707,8.970232914672723,1039.5699792367798,954.5665414896728,-2.958748150657876,1044.3918035961321,965.2925311111676,5.9502929363343515,1063.1141592078757,973.7090005621252,2.3062189427040507,1050.0112343759338,963.0390326324849,15.871669247580437
